session,dialog_id,utterance_id,text,emotion
Session4,Ses04M_script03_1,Ses04M_script03_1_F021,"Thank you, dear.  The same applies to you, except that if I catch you so much as looking at another woman, I will kill you.",happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_F022,Which particular one?,happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_F023,"Oh, Charles; that was his name, Charles.  Oh, he did wriggle so beautifully.",happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_F024,I know you did.  You threw it out of the window into the Grand Canal.  I don't think I'll ever forgive you for that.,happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_F025,It went on intermittently for days.,happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_F026,"It burnt my comb, too, and all the towels in the bathroom.",happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_F027,That was the first time you ever hit me.,happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_F028,"The manager came in and found is rolling about on the floor, biting and scratching like panthers.  Oh, dear.",happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_F029,"How ridiculous. How utterly, utterly ridiculous.",happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_F030,And very much sillier.,happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_M003,"We'll be alright, darling.  Whatever happens, aren't we?",neutral
Session4,Ses04M_script03_1,Ses04M_script03_1_M004,"I don't care, then.",happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_M006,What shall we do if they suddenly walk in on us?,happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_M007,With the mo- with the most perfect poise?,happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_M010,"Meaning that sacred and beautiful thing, love?",neutral
Session4,Ses04M_script03_1,Ses04M_script03_1_M012,"You mustn't be serious, my dear.  That's just what they want.",neutral
Session4,Ses04M_script03_1,Ses04M_script03_1_M013,All the futile moralists who try to make life unbearable.  Laugh at them.  Be flippant.  Laugh at everything.  All their sacred shibboleths.  Flippancy brings out the acid- acid in their damn sweetness and light.,anger
Session4,Ses04M_script03_1,Ses04M_script03_1_M016,No.  That fire will fade along with our passion.,sadness
Session4,Ses04M_script03_1,Ses04M_script03_1_M021,"Let's savor the delight of the moment.  Come and kiss me, darling, before your body rots and worms pop in and out of your eye sockets.",happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_M025,Horrible thing.  I hated it.,anger
Session4,Ses04M_script03_1,Ses04M_script03_1_M028,Line?,neutral
Session4,Ses04M_script03_1,Ses04M_script03_1_M029,How -- that was a rouser wasn't it?,happiness
Session4,Ses04M_script03_1,Ses04M_script03_1_M033,"As a matter of fact, the real cause of that row was Peter Burden.",neutral
Session4,Ses04M_script01_2,Ses04M_script01_2_F000,Why did he invite her here?,anger
Session4,Ses04M_script01_2,Ses04M_script01_2_F001,Why does that bother you?,neutral
Session4,Ses04M_script01_2,Ses04M_script01_2_F002,"She's been in New York three and a half years.  Why, all of a sudden--",anger
Session4,Ses04M_script01_2,Ses04M_script01_2_F003,Nobody comes seven hundred miles just to see.,anger
Session4,Ses04M_script01_2,Ses04M_script01_2_F004,He's not going to marry her.,anger
Session4,Ses04M_script01_2,Ses04M_script01_2_F005,It's got that about it.,anger
Session4,Ses04M_script01_2,Ses04M_script01_2_F006,"What's going on here, Joe?",anger
Session4,Ses04M_script01_2,Ses04M_script01_2_F007,"Now listen, kid. Now, listen.",neutral
Session4,Ses04M_script01_2,Ses04M_script01_2_F008,"She's not his girl, Joe.  She knows she's not.",anger
Session4,Ses04M_script01_2,Ses04M_script01_2_F009,"Then why is she still single?  New York is full of men.  Why hasn't she married?  Probably a hundred people told her she's foolish, but she's waited.",anger
Session4,Ses04M_script01_2,Ses04M_script01_2_F010,"Because she knows what I know, that's why.  She's faithful as a rock.  In my worst moments, I think of her waiting and I know, again, that I'm right.",anger
Session4,Ses04M_script01_2,Ses04M_script01_2_F011,"Nobody in this house dares take her faith away, Joe.  Strangers might, but not his father, not his brother.",anger
Session4,Ses04M_script01_2,Ses04M_script01_2_F012,"I want you to act like he's coming back, both of you.  Don't think I haven't noticed you since he invited her here.  I won't stand for any nonsense.",anger
Session4,Ses04M_script01_2,Ses04M_script01_2_F013,"Because if he's not coming back, I'll kill myself.",anger
Session4,Ses04M_script01_2,Ses04M_script01_2_F014,Laugh.  Laugh at me.  But why did that happen the very night that she came here?,anger
Session4,Ses04M_script01_2,Ses04M_script01_2_F015,She goes to sleep in his bed and his memorial breaks in pieces.  Look.  Look at it.  Joe--,anger
Session4,Ses04M_script01_2,Ses04M_script01_2_F016,"Believe with me, Joe.  I can't stand all alone",anger
Session4,Ses04M_script01_2,Ses04M_script01_2_F018,"You, above all, have got to believe.  You.",anger
Session4,Ses04M_script01_2,Ses04M_script01_2_F020,I can't help it.,sadness
Session4,Ses04M_script01_2,Ses04M_script01_2_M000,"Oh, God, line.",neutral
Session4,Ses04M_script01_2,Ses04M_script01_2_M003,What do you mean?  He grew up next door to the girl all his life.  Why shouldn't he want to -- why shouldn't he want to see her again?,frustration
Session4,Ses04M_script01_2,Ses04M_script01_2_M005,How do you know he's even thinking about it?,neutral
Session4,Ses04M_script01_2,Ses04M_script01_2_M006,Well so what?,neutral
Session4,Ses04M_script01_2,Ses04M_script01_2_M007,Line.,neutral
Session4,Ses04M_script01_2,Ses04M_script01_2_M011,"Look, it's a nice day.  What are we arguing for?",frustration
Session4,Ses04M_script01_2,Ses04M_script01_2_M012,What do you want me to do? What do you want?,frustration
Session4,Ses04M_script01_2,Ses04M_script01_2_M013,"But, Kate--",frustration
Session4,Ses04M_script01_2,Ses04M_script01_2_M014,Calm yourself.,frustration
Session4,Ses04M_script01_2,Ses04M_script01_2_M015,Calm yourself.,frustration
Session4,Ses04M_script01_2,Ses04M_script01_2_M016,"Alright, alright.  Calm yourself.",frustration
Session4,Ses04M_script01_2,Ses04M_script01_2_M017,Why me above all?,frustration
Session4,Ses04M_script01_2,Ses04M_script01_2_M019,"What have I got to hide?  What the hell is the matter with you, Kate?",anger
Session4,Ses04F_impro04,Ses04F_impro04_F000,That's helpful.,neutral
Session4,Ses04F_impro04,Ses04F_impro04_F001,I just don't think I can do this anymore.  It's been a really long time and it's not like I'm not trying.,frustration
Session4,Ses04F_impro04,Ses04F_impro04_F002,I am try-  it's been three years,frustration
Session4,Ses04F_impro04,Ses04F_impro04_F003,and I have gone everywhere I can think of.  I have given resumes.  I have done interviews.  I've tried to pull in favors.  I've asked everybody I know for help.  I don't know what else to do.,frustration
Session4,Ses04F_impro04,Ses04F_impro04_F004,"Okay but I've been trying for three years.  Three years and I haven't gotten a bite much less actually gotten hired, and I am smart enough.  Thank you very much.",frustration
Session4,Ses04F_impro04,Ses04F_impro04_F005,I'm really good at what I do.  I just don't know how to make someone else see that.,anger
Session4,Ses04F_impro04,Ses04F_impro04_F006,What?  Who says that?  Bananas don't grow overnight.,anger
Session4,Ses04F_impro04,Ses04F_impro04_F007,Okay.  I think three years is a little excessive.,frustration
Session4,Ses04F_impro04,Ses04F_impro04_F008,"Yeah but you weren't unemployed for three years trying to find any job.  I mean at this point I'm going to go drive a cab or, you know, work at the gas station or something.  I don't even- I don't know what to do anymore.",anger
Session4,Ses04F_impro04,Ses04F_impro04_F009,Nothing I'm trying seems to work. Just-,frustration
Session4,Ses04F_impro04,Ses04F_impro04_F011,Clearly everything you're doing is completely wrong.,anger
Session4,Ses04F_impro04,Ses04F_impro04_F012,Well don't you understand that this is-,frustration
Session4,Ses04F_impro04,Ses04F_impro04_F013,I don't even- I mean you have to have some kind of an idea.  Something you could possibly throw out there that I could maybe use.,anger
Session4,Ses04F_impro04,Ses04F_impro04_F014,I mean it's not like this is an,anger
Session4,Ses04F_impro04,Ses04F_impro04_F015,extreme request.  I want to find a job.  Everybody wants to find a job. It's really not that.,anger
Session4,Ses04F_impro04,Ses04F_impro04_F016,"Okay. Okay, Fine.",anger
Session4,Ses04F_impro04,Ses04F_impro04_F017,Okey So I'm doing something wrong.  What am I doing wrong?,anger
Session4,Ses04F_impro04,Ses04F_impro04_F018,I'm really good at what I do.  I'm smart.  I'm trained.  I have the education.  I'm talented.  I cannot-,anger
Session4,Ses04F_impro04,Ses04F_impro04_F019,Well yeah I mean I like take a shower and stuff.,frustration
Session4,Ses04F_impro04,Ses04F_impro04_F020,[LAUGHTER] Yeah.  Usually.,frustration
Session4,Ses04F_impro04,Ses04F_impro04_F021,"Yeah, I- I make my",frustration
Session4,Ses04F_impro04,Ses04F_impro04_F022,I make myself very presentable before I go to any kind of interview.,frustration
Session4,Ses04F_impro04,Ses04F_impro04_F023,"Uhuh. Uhuh. Yeah, yeah. Good quote.",frustration
Session4,Ses04F_impro04,Ses04F_impro04_F024,Buck-O. That's really helpful.  Just keep chugging along.  The little engine that could.,frustration
Session4,Ses04F_impro04,Ses04F_impro04_F025,Well you- just you're doing something wrong.,anger
Session4,Ses04F_impro04,Ses04F_impro04_F026,Well maybe you could help.  I mean you've got a job.  I'm willing to look outside of my realm.  I could try something else.,frustration
Session4,Ses04F_impro04,Ses04F_impro04_F027,I'll get it.  I just need a job.  I don't care what it is.,frustration
Session4,Ses04F_impro04,Ses04F_impro04_F028,Well I mean I need to make a little bit more than the minimum wage fry flipper.,frustration
Session4,Ses04F_impro04,Ses04F_impro04_F029,I did start somewhere.  I worked my way up.  I'm not going to start at the bottom again.,frustration
Session4,Ses04F_impro04,Ses04F_impro04_F030,What's my problem?  What's my problem? I don't have a job.,anger
Session4,Ses04F_impro04,Ses04F_impro04_F031,I thought I was pretty clear about what the problem was.,anger
Session4,Ses04F_impro04,Ses04F_impro04_F032,Well maybe you could be a little helpful.  I mean obviously you don't have any problems so would it really take so much time out of your day to just go ahead and help somebody else.,frustration
Session4,Ses04F_impro04,Ses04F_impro04_F033,That's important.  That's really important.,frustration
Session4,Ses04F_impro04,Ses04F_impro04_M001,Well I guess you're not trying hard enough.,neutral
Session4,Ses04F_impro04,Ses04F_impro04_M002,"Just, I don't know, maybe you're not smart enough.",neutral
Session4,Ses04F_impro04,Ses04F_impro04_M003,I mean I don't know just go out and keep trying. Just-,neutral
Session4,Ses04F_impro04,Ses04F_impro04_M004,I don't know.,neutral
Session4,Ses04F_impro04,Ses04F_impro04_M005,"Hey.  Look, I mean- you know.",neutral
Session4,Ses04F_impro04,Ses04F_impro04_M006,Look bananas don't grow overnight.  Okay.,neutral
Session4,Ses04F_impro04,Ses04F_impro04_M007,You need that- Time-,neutral
Session4,Ses04F_impro04,Ses04F_impro04_M008,"You know- You need to just- you need, I mean it takes time to get a good job.  I mean-",neutral
Session4,Ses04F_impro04,Ses04F_impro04_M009,"look at me, like, you know. I mean, Hey, I- it took me, you know, like six years to get where I am now. I mean-",neutral
Session4,Ses04F_impro04,Ses04F_impro04_M010,I don't know.  I mean whatever.,frustration
Session4,Ses04F_impro04,Ses04F_impro04_M013,"I mean, well I mean i don't know; it doesn't really affect my life, you know.",neutral
Session4,Ses04F_impro04,Ses04F_impro04_M014,"Yeah, I understand, but-",neutral
Session4,Ses04F_impro04,Ses04F_impro04_M015,"I don't know. Well like, I don't know. I mean-",neutral
Session4,Ses04F_impro04,Ses04F_impro04_M016,Clearly- cle- clearly you're doing something wrong.,neutral
Session4,Ses04F_impro04,Ses04F_impro04_M017,"'Cause if you've been looking, you've been applying for jobs for three years. And-",neutral
Session4,Ses04F_impro04,Ses04F_impro04_M018,Are you- I mean do you like get dressed up and everything when you go to the job interview?,neutral
Session4,Ses04F_impro04,Ses04F_impro04_M019,"And you like- you know, you shave your legs and everything?",neutral
Session4,Ses04F_impro04,Ses04F_impro04_M020,"and I want- I mean you know you've got to, like, do your hair.  I mean- I don't know, it's like,",neutral
Session4,Ses04F_impro04,Ses04F_impro04_M021,"you know what I mean? You know, it's like they say presentation is, like eighty percent.",neutral
Session4,Ses04F_impro04,Ses04F_impro04_M022,or some- some large percent of- of success.,neutral
Session4,Ses04F_impro04,Ses04F_impro04_M023,"Because I don't know I mean just, you know, just keep- keep- keep at it.  Keep trying.  Go-",neutral
Session4,Ses04F_impro04,Ses04F_impro04_M025,"Look if I could give you a job,if I could give you a job I would but I mean I'm not in that position. I'm-",frustration
Session4,Ses04F_impro04,Ses04F_impro04_M026,"Hey, I'd love to help you but I- you don't have the kind of training that I-",neutral
Session4,Ses04F_impro04,Ses04F_impro04_M027,"So, go to McDonalds.",frustration
Session4,Ses04F_impro04,Ses04F_impro04_M028,Well you've got to start somewhere.  I mean-,neutral
Session4,Ses04F_impro04,Ses04F_impro04_M029,Well you're going to have to.  You don't really have an option.  What's your problem?,frustration
Session4,Ses04F_impro04,Ses04F_impro04_M030,I don't know it's like I'm trying to be-,neutral
Session4,Ses04F_impro04,Ses04F_impro04_M031,I'm trying to be helpful.,neutral
Session4,Ses04F_impro04,Ses04F_impro04_M033,I'm trying to watch TV.,neutral
Session4,Ses04F_impro05,Ses04F_impro05_F000,You guys lost my bag.,frustration
Session4,Ses04F_impro05,Ses04F_impro05_F001,Yeah.  Yeah I did.,frustration
